User,Comment,ImageURL,CommentId,Index,Type
lechiffrebeats,@upshaker i came,,arn9xVX,2,C
jose775,@fedupwithitall she is really attractive to me. She has a nice face and besides that. She is still young. She can still slim down. The message that she send is for us to be comfortable with our bodies. Do you think that models with 23 to 24 inch waists are really healthy? How many models have appeared on tv who have eating disorders? We can be beautiful while still having a belly pooch. If you want magazines that promote health then buy women's health or cosmopolitan.,,arn9xVX,2,C
catinspector,https://youtu.be/E66iseq4iO8,,arn9xVX,2,C
fedupwithitall,"@jose775 Its not a question of her having or not having a pretty face. I also think she has a pretty face. 
But its THE MESSAGING that he’s pissed off at.
THE MESSAGING.",,arn9xVX,2,C
lfonz,"@ausreureuter Its like putting a woman who is smoking cigarettes on the cover. Or an anorexic one . Why dont they put a photo of these women eating chips and candy and say its beautiful. I dont know what JP does exactly but I am speaking for myself, promoting such lifestyle encourages it, even if the picture is one from six. You dont tell an anorexic person its fine you are beautiful , keep on doing what you do... Also promoting obesity is evil because it encourages their way of consumption which is outright bad.",,arn9xVX,2,C
nvdp2002,@upshaker You got to employ your dark side to make a mark in this world my friend. Being just nice will get you nothing. But you wanna back up your niceness with some danger .... oooh my dude you will be owning your life.,,arn9xVX,2,C
jose775,@fedupwithitall  the messages that she sends is that we should be comfortable and not be ashamed of our bodies. Not become obese. Whether we like it or not majority of people here on earth do not have the body of a fitness model. I will believe peterson of the girl is eating in the picture though.,,arn9xVX,2,C
_omelette_,"@upshaker I checked out that Tweet, the replies were indeed aggressive, mostly mocking him.",,arn9xVX,2,C
lfonz,"@jose775  exactly and that is the problem. If you cannot function as a proper human being because you are obese, dont be comfortable with it. Change it.These people are living a reduced state of life due to their obesity. They cannot do normal stuff and the media is telling them its fine. I lived with an obese person and 15 min walk is the max they can do, they cannot run,.squat ,lift, go trekking and so on. Their life is limited due to their gluttony. At the age of 18-20-25 they function at a worse level then a fit 50 years old. In reality these people are important for companies because they consume so much. It is in the interest of many companies to basicly slowly kill these people by encouraging to consume unhealthy products in an exxagwrated amount",,arn9xVX,2,C
fedupwithitall,"@jose775 Look at it this way - Feeling comfortable in your body is fine and admirable. Ignoring reality is not. 
Overweight people are at a higher risk of developing heart disease ( which by the way is the #1 killer for women , source : cdc.gov)  diabetes, stroke, gall bladder disease, osteoarthritis, etc. 
That being said, I’ll focus my point on just diabetes, because I’ve seen the effects of that in a family member. Diabetes is referred to as the silent killer because its progressive and slow ( I’m referring to type 2) . You can feel fine for many years, let’s even say “feel comfortable in your body” , your overweight body. Until one day you go see a doctor and you’re told your A1C is 12 . You ignore it however and don’t change your habits because you still feel comfortable. You go back again a few years later and now the doctor tells you your kidney function is only 40%.
You still feel comfortable.
Another few years pass, but now you’re feeling sick in the mornings. Doctor tells you",,arn9xVX,2,C
sinephase,@upshaker it's the context,,arn9xVX,2,C
sry3328176623,Are your feelings hurt because he said fuck you?  https://media4.giphy.com/media/8JZxZgr39TLczSJQoS/giphy.gif?cid=bcba4f73rvc7tmp6rdmdlkcmfxu256c2au9greivb9b27x07&rid=giphy.gif&ct=g,https://img-comment-fun.9cache.com/media/ecf65fe1b45025e540172d2dd47cf59c_700w_0.jpg,arn9xVX,2,C
fedupwithitall,"@fedupwithitall your function is only 20% and now you go on dialysis and wait for a transplant. 
But, hey, at least you felt comfortable in your overweight body all those years, right?",,arn9xVX,2,C
serialchiller86,"@lfonz Honestly I think that you're looking at what JP said in a justificatory manner that goes beyond what he meant. However it's a matter of perception, so it's completely fair that we perceive his intentions differently.

The way I see it it's a matter of magnitude. Extremely unhealthy examples like Tess Holiday (or Kate Moss for a good part of the '90) needs to be pointed out sure, but there must be a reasonably wide range of acceptability. Not having that is how extremes physiques are implicitly promoted. 

If there is the same angry reaction for any body that is not what you would traditionally expect it's gonna mean nothing in practice.",,arn9xVX,2,C
pokemonred4200,@hip43 no it is true look it up people are just retarded idk why they downvoted it lol. He basically quit cuz he felt like there was too much affirmative action happening and the university was hiring too many unqualified paki asian nigga homo researchers to meet their woke quota. He wanted more representation for the white man,,arn9xVX,2,C
lfonz,"@serialchiller86 I agree partly with you and I am not saying that overweight people should not feel good. 5- 10 kilos extra is okay sort of. Obesity is the problem which is a serious health hazard. The woman here in the post is somewhat okay , not obese but overweight. Being overweight is acceptable, can be good looking even, obesity is not. There is an official measure for definining from which point somebody is obese and not overweight. These are my thoughts not JP s. I think in this video he expresses himself in an unprofessional way. Still I think his problem with obesity roots at the health implifications which come with it and the fact that we try to make money out of obese people. Thats why he mentions health in the video and says the girl is exploited. It is not about whether he thinks she is attractive or not, it is about normalizing what is not normal for profit, at the expense of the health of these people.",,arn9xVX,2,C
serialchiller86,"@lfonz Sure, I also agree with many of your points. I have a different opinion about JP intellectual honesty, but that's fine.",,arn9xVX,2,C
swordie100,@jose775 I don't need those when someone is OVERWEIGHT.,,arn9xVX,2,C
d20criticalfail,@upshaker Exacly. What is going on here with a person that for last 30 years watched carefuly what he is saying? None of retards could break his cool till now but some cover did it?,,arn9xVX,2,C
lfonz,"@serialchiller86 Yeah I watched him talk about a lot of stuff and I like a lot of his thoughts on various matters. He is a modern philosopher so to say and not everything he says is right. Also he realized his potential and kinda becoming overgloryfied. I think he has a lot of good thoughts about the world. Inequality, responsibility, personal freedom, sexuality, individual psychology, history etc. A very educated and intelligent man who became famous and is kinda riding that now lol. I would much rather listen to him still than all the celebrity bs and religious dogmas, or other internet scientists. He has a voice of reason.",,arn9xVX,2,C
d20criticalfail,@hip43 because he discourages being retarded yet retards are the major cash cows for universities. it was a matter of time untill he loses in court and they get rid of him or they torment him until he gives up.,,arn9xVX,2,C
lfonz,"@ausreureuter There isnt something like a bit obese, that is overweight and that is fine. Everybody picks up kilos from time to time. If she became OBESE then there is a reason for that in diet, lifestyle, etc. Nobody packs on 25 kilos without any reason. Or tell me how then pls, I need them lol. Also anorexia is a mental disease or malfunction and to become obese is mostly the lack of self control, not being sick. Also obesity is a much bigger problem cuz there are thousand times more obese people then anorexic. Obesity kills you slowrr vut turn your life into a parody of what it should be. It jills self esteem and the answer is not accepting it but doing against it. If somebody has bad teeth and he matters to you you tell them. Same with hygiene,smoking, drugs. Think of cigarette packaging, it has the gruesome pictures, why dont we do that with hamburgers and the unhealthy food? Eating shit and looking shit is normalised for the sake of maintaining consumption and profit.",,arn9xVX,2,C
dudetimes3000,"@jose775 anynone can see an anorexic person or obese one and see they are unhelathy, to what degree or what types of health issues they might have.. that's for a professional, but you dont need to be a doctor to observe such an obvious condition",,arn9xVX,2,C
dcolak,@upshaker love it!,,arn9xVX,2,C
serialchiller86,"@lfonz I've followed him quite closely too, and he makes some very valid points, especially about personal responsibility. What he says about that is something that everyone needs to hear I think.

But often I have the impression that some of his arguments, especially about things that are not in his direct field of expertise, are baked up more by his (excellent) rhetoric than by anything else.

I mean he often claims scientific authority, but at the same time places more value in his anecdotical experience than in the scientific method. Like with that weird ""only beef"" diet thing. I feel he's also getting worse with time.

Now I try to pay more attention to actual coherence and rationality of his positions, than to the way he talks about a topic. There are lots of ""false authority"" arguments and such. 

It's not easy to analyze critically JP speeches, as I said he's extremely good at rethoric.",,arn9xVX,2,C
nvdp2002,@serialchiller86 There is no opinion here. Healthy and not healthy are measurable facts.,,arn9xVX,2,C
drayline,"@upshaker The way things go on social media, there's a ton of communication you don't see behind the scenes. He's probably been insulted, harassed, bullied, had death threats.. I say 'probably', he has, can't escape the toxicity of the human race on the internet. Probably starting to lose his temper seeing ignorant masses who refuse to believe anything else + the social media abuse.",,arn9xVX,2,C
jose775,@lfonz then why attack a Girl posing  for sports illustrated? Why wont he comment on food manufacturers making unhealthy food?  If he wants people to get fit then he should do better than just whine about some fat girl in a bikini. Why wont he be a fitness icon like Richard Simmons or Jillian Michaels. Why must he insult an innocent girl just because of their campaign for people to embrace the body they are in?,,arn9xVX,2,C
jose775,@fedupwithitall then I would listen to doctors. Not some rude old man who only tolerates a certain body type. Not all models who look attractive are healthy. A lot of fitness models and body builders die young also.,,arn9xVX,2,C
jnata9999,"@upshaker dude's been in this culture war fight for like 5 years with zero breaks.

At some point it makes you bitter and angry.

That said he's right though.",,arn9xVX,2,C
lfonz,"@jose775 I see what you mean but the girl is also promoting it by advertising her looks. I am too skinny, yet I dont promote it by advertising myself and neither am I proud. I want to be better not content with my shitty look.",,arn9xVX,2,C
jose775,@dudetimes3000 calling a fat person unattractive or ugly isnt helping them either.,,arn9xVX,2,C
lfonz,"@jose775 A doctor would say the same, lose weight, dont be content, never get obese. No doctor will pat you in the back and say its okay or the one who does is a fraud.",,arn9xVX,2,C
harisonbergeron,"@jose775 How about ""unhealthy""?

What should be done to ""help fat people""? 

It's like asking how do we help a heroine addict, ANYTHING we say will harm them, not because our words are bad, but because anything that doesn't cater to and enable their addiction harms them, and their reaction to ANY statement, whether supportive or insulting, has the same outcome:
They will turn to their addiction and indulge it, abuse it.

All addicts care about is normalizing their addiction so people will leave them alone as they stuff an entire pizza in their face hole (the equivalent of a needle in the arm for food addicts)",,arn9xVX,2,C
dudetimes3000,"@jose775 agreed, i wouldnt. But I dont need to hide the fact that I find that body type unatractive. I think humans find a range of body types attractive instintively, some.deegree of skinny and fat, but not anorexic or obese as in movement impairing obese, like you can't run or jump... Chubby can be totally healthy if is chubby from healthy foods and mixed in with sports, a good amount of muscle...",,arn9xVX,2,C
jose775,@lfonz A doctor would approach you in a professional way. That the kind of people I would listen to. Not some rude entitled man who is not a doctor.,,arn9xVX,2,C
jose775,"@harisonbergeron let professionals deal with it. Because as far as I know the cause of obesity is poor diet choices because unhealthy foods are much more available, easier to prepare and a lot cheaper than healthy ones. The food industry is to blame for that. Large corporations are the main culprit of obesity problems in the youth today.",,arn9xVX,2,C
lfonz,"@jose775 Does it really matter who says it if its true? Look where does it lead to encourage and tolerate obesity. A parody of human shape,performance and health.",,arn9xVX,2,C
z3phs,"@upshaker i enjoyed his rethoric and arguments, than the nutcase went bonkers, into mental institution, found ""god"" again and now makes podcasts with his daugther... yeah the logic one is long gone. Lost my interest.",,arn9xVX,2,C
jackroyaltea,"@pokemonred4200 I say this as a man who has a JD and a masters in political science… academia is a politically regressive cesspool of woke identity ideology and it panders to SJWs who have so little self esteem that they need people to shower them with praise for either made up things or things that are completely out of their control and of which they had no influence of achievement. 
Like being proud of their skin color, gender, or sexual orientation. 
Gay pride is a joke. You don’t choose to be gay. You just are. That’s not an accomplishment. And even if you could choose to be gay like some people “choose” their made up gender. So what? 
You don’t deserve a pat on the back for your made up bullshit. 

Worst of it all is that these people have ruined academic research with forced inclusion and diversity. Giving grant money to POC first. 
This had been going on long before it seeped into the cultural zeitgeist.",,arn9xVX,2,C
splintergraft,"@ida_felterkunt thats pretty much twitter summed up though. he should get off the site, its not healthy",,arn9xVX,2,C
harisonbergeron,"@jose775 Yeah.. except there's that growing (lol) ""healthy at any size"" and 'Fat pride"" movement going around, remember? There's even groups of people claiming that being against unhealthy fatness is racist. 

Yes, large corporations are to blame for the addiction our civilization has for all the unhealthy garbage they sell us.

After all, it's a major corporation putting fat chick's on sports illustrated with the tag ""be the change you want to see"" over it. 

So it's not just the food, it's also an ideological problem. 

They want to normalize fatness. Unhealthiness. Glorify obesity as a protest against, in part, the patriarchy. 

That creates more obesity.

Essentially, junkies will always defend their drug. So if you want to call out the corporations for their part in all this, great.. but good luck taking away big macs and gallons of soda from the food addicts.",,arn9xVX,2,C
harisonbergeron,"There's ""experts"" out there who are ""body positive"", so fat fucks will just go to those ""experts"" who will enable their addiction cycles while telling them theirs nothing wrong with them, it's just societies fault",,arn9xVX,2,C
gtoxed,@upshaker i loved the ending,,arn9xVX,2,C
silent_op,"@666_satan_999 It's funny that people here give him some slack for being like that, when exactly the same happens with thousands of people everywhere all the time- people who are constantly pushed and bullied, and once they snap back, people lose their shit.",,arn9xVX,2,C
cryptophila,@pokemonred4200 I think he gave it up himself.,,arn9xVX,2,C
yellow_hamster,"@666_satan_999 meh if he sits on 9gag for a couple weeks, he`ll be like that in every vid",,arn9xVX,2,C
littlebmbr,I understand why his so abrasive!! What the fuck am I suppose to look at when I take a tech free vintage fap on the shitter?!?!? My penis discriminates indiscriminately.,,arn9xVX,2,C
greg1987,"@upshaker severe yes, but necessary",,arn9xVX,2,C
abang_yowaif,"@jose775 I guess you are fat, right? Keep lying to yourself dear. You are healthy as a cucumber",,arn9xVX,2,C
blacksunshine86,"Bad day at the office. Everyone has one. Doesn't matter, along as you get the job done.",,arn9xVX,2,C
abang_yowaif,"@unonuttin Finally, someone with a functioning brain!",,arn9xVX,2,C
unonuttin,"@mylittlepwnyz ""who tries everything in his power to seem intelligent and 'above it all' while using shit rhetoric that would only attract idiots""
Well, let me just give you my five cents as a non-idiot

I'm not in need of a father figure, I'm not in need of salvation. I think most of JBPs (religious) waffling is part of a coping mechanism he developed because his life was mostly shit (and as a result of depression (medicine) induced hallucinations). 
I'm not a fan, basically. 

But anyone who genuinely believes this guy is putting himself and his mode of being out there for cheap social media recognition and popularity, must be completely incapable of recognising human communication cues. 

Sure, he doesn't practice what he preaches, but that's not the dig you seem to think it is. He knows he's fucked up. Yet he's tried his best to deal with it. Just because he has been unsuccessful, doesn't mean it's invalid.
It might not appeal to you.
But many people need to hear what he has to say",,arn9xVX,2,C
jose775,@abang_yowaif im not lying to myself. I know too much fat is bad. But the old man does not need to be rude to the lady.,,arn9xVX,2,C
jose775,@lfonz yes of course,,arn9xVX,2,C
andrewguider,"@jose775 because you don't have to be a doctor to know that when you see someone's coughing up blood, or has yellowing skin or eyes, they're probably not on the healthy side. Same goes for seeing a fat bitch catching the ""woman empowerment"" wave to manipulate public opinion and further reinforce the body shaming hypocrisy and the lazy mentality that are so dominant today. Nothing about that is pleasant to look at or healthy. She's fat, and she's unattractive not just because of that, but because she supports the idea that you can go about your life neglecting yourself like that, and you allegedly deserve praise for it. Fucking disgusting.",,arn9xVX,2,C
curry10000,"@upshaker the fuck you part...was a little over the top...especially if you consider he's talking to a innocent interviewer, that seems nice & understanding...lol",,arn9xVX,2,C
kdurian,"@curry10000 that’s his daughter. That’s just par for the course for Jordan Peterson, though. He had a dream once about his grandmother pleasuring herself and brushing his face with her pubic hair.",,arn9xVX,2,C
pokemonred4200,@jackroyaltea im on your side 100 percent and I thank god everytime I'm not in an institution like this working as for a living. I'd go nuts,,arn9xVX,2,C
matej557777,Amazon model,https://img-comment-fun.9cache.com/media/aMKE4rR/aQRAg9xX_700w_0.jpg,arn9xVX,3,P
maryeeee,@matej557777 she’s pretending to be a person - and she is one,,arn9xVX,3,C
luxbauer,@matej557777,https://img-comment-fun.9cache.com/media/aOwgpR/aRwlqWJ0_700w_0.jpg,arn9xVX,3,C
dohlvnskr,@matej557777 sauce for 2nd picture,,arn9xVX,3,C
dylantannerr,This is different though. Amazon isn't trying to convince us she's sexy too.,,arn9xVX,3,C
yirme,@dohlvnskr https://soundcloud.com/panacea-dream/panacea-dream-claustrophobia,,arn9xVX,3,C
lavashark1,@luxbauer This is fucking disgusting,,arn9xVX,3,C
amf_exe,"@matej557777 tbh I don't care that they use fat people, or less attractive people in general for random stuff.

But when it gets to athletic stuff I mean... Who are we kidding? I wouldn't be happy with them using an anorexic woman either.

The problem is that there's this attempt at coercing everyone into pretending that the fat person is, in fact, athletic. like ""Look, just because she has that body doesn't mean she's not an athlete!"" Well huh, yes, it does.",,arn9xVX,3,C
cometopeel,@matej557777 no wonder black dudes are trying to fuck even ugly white chicks. Comparing to this abomination they are still miss universe.,,arn9xVX,3,C
box465,"I thought it said ""meals"" 🤣🤣",,arn9xVX,3,C
bolas_dulces,"@amf_exe it depends, its like butterbean in his prime for example, but of course this is not the case",,arn9xVX,3,C
umbigaum,@matej557777 epic deals not Meals LuL,,arn9xVX,3,C
mochuino,@matej557777 They have a cave troll,,arn9xVX,3,C
chretzebot,@matej557777,https://img-comment-fun.9cache.com/media/aZy6DKV/aALxgdMa_700w_0.jpg,arn9xVX,3,C
not_an_officer,@luxbauer fucking horrible! Stuff of nightmares,,arn9xVX,3,C
beastgts,Sasageyo vibes,,arn9xVX,3,C
besmarques,"@amf_exe To be fair, it really doesnt. Just look at weight lifters, weight throwers and stuff like that.",,arn9xVX,3,C
jcees,@matej557777 More like: two decades of epic meals,,arn9xVX,3,C
69_dolanplz,*epic meals,,arn9xVX,3,C
zohbe148,@matej557777,https://img-comment-fun.9cache.com/media/aOVwML2/adRPqX2A_700w_0.jpg,arn9xVX,3,C
angeldim,@matej557777 Jesus fucking christ what the fuck is that!?,,arn9xVX,3,C
paladin_danse37,It's kinda feels like I'm in the box and that ogre is going to eat me,,arn9xVX,3,C
sobrarules,"@luxbauer that's fucking disturbing, fucking sleep paralysis demon",,arn9xVX,3,C
damax2032,@luxbauer Is Netflix doing Shrek reboot?,,arn9xVX,3,C
quattroporte_qv,@matej557777 Are you an idiot? Nobody is saying overweight people shouldn't be in commercials. We're saying they shouldn't be empowered in commercials as healthy.,,arn9xVX,3,C
paladin_danse37,"@quattroporte_qv why so hostile? I prefer not seeing obese people in commercials, looking at their lack of self control and self respect makes me feel bad",,arn9xVX,3,C
sheeeeeiiit,@luxbauer,https://img-comment-fun.9cache.com/media/a57m3OG/aNRZgpnw_700w_0.jpg,arn9xVX,3,C
crispy_rat,@matej557777 I really don't understand why they'd choose such an ugly monster of a human to be the first thing you see when you go on Amazon...,,arn9xVX,3,C
mregn,@matej557777 HAHAHHAHA you made my day,,arn9xVX,3,C
andreikhizhanok,@matej557777 Attack on titan 2 looks lit af,,arn9xVX,3,C
matej557777,@andreikhizhanok Attack on Diabetes,,arn9xVX,3,C
goodperson1,@luxbauer you're making a cursed thing even more cursed,,arn9xVX,3,C
amf_exe,"meh. She looks like a weight lifter to you?
To me she's just fat.",,arn9xVX,3,C
hawaiiboy,@matej557777 this is even bad marketing...put an hearing aid on her too...maybe just having one arm and/or one eye.,,arn9xVX,3,C
paladin_danse37,@hawaiiboy what? You tell me you'd rather look at a good looking individual and not this horrific creaton? We must alert Amazon they made a mistake! (It's not for us it's for acceptance publicity so the woke media does throw shade on them),,arn9xVX,3,C
vyvyanbasterdmd,@matej557777 Thats a gorilla.,,arn9xVX,3,C
vyvyanbasterdmd,@sobrarules She wants to sit on you face.,,arn9xVX,3,C
vyvyanbasterdmd,"@amf_exe Im a female weightlifter. That, is not a weightlifter.",,arn9xVX,3,C
dohlvnskr,@vyvyanbasterdmd So do you kill your boyfriends by snu snu?,,arn9xVX,3,C
vyvyanbasterdmd,@dohlvnskr Hell no. I suffocate them with tits or crush heads in thighs. I'm old fashioned like that.,,arn9xVX,3,C
vyvyanbasterdmd,@damax2032 Theyre doing a new movie based on his shits coming out of the swamp and modelling for Amazon.,,arn9xVX,3,C
lavashark1,@luxbauer The fuck is wrong with you?,,arn9xVX,3,C
reindubile,,https://img-comment-fun.9cache.com/media/a9L1vNL/akR6Eagd_700w_0.jpg,arn9xVX,4,P
buper_suu,"@reindubile I feel like people like her have it the worst, that dramatic uneven distribution of fat is just sad.",,arn9xVX,4,C
randomcereals,"Not only the ass, she has more tits in her back, and also looks weird the way her fat is distributed in her arms",,arn9xVX,4,C
desnow,@reindubile That is a SI bikini model right there.,,arn9xVX,4,C
euroviking,"@reindubile no, this is the standard of attractiveness nowadays!",,arn9xVX,4,C
sanelunatic_,@reindubile how does this even happen? How can fat be distributed so weirdly? Is it genetics?,,arn9xVX,4,C
overether,@sanelunatic_ Amoeba genetics. Wuhan lab escapee.,,arn9xVX,4,C
vincnt19,"She's probably suffering from some important illness that plays with the fat distribution, maybe hormonal, fat distribution in men are like an apple shape form while on women are pear shape, and she got her far like and apple that's why I think it's an hormonal issue",,arn9xVX,4,C
meatpopsicle_45,"She's not typically fat. Such distribution of fat (fat belly, but very thin thighs and arms) is characteristic of Kushing's syndrome. This woman is severely hormonally challenged. She doesn't need diet, she needs medical help.",,arn9xVX,4,C
flyerzphan,,https://img-comment-fun.9cache.com/media/ae0PXQm/a0MprL36_700w_0.jpg,arn9xVX,4,C
pooklapanim,"@flyerzphan I WAS ABOUT TO COMMENT THIS LINE!
It's in all-caps because I shouted this one out loud.",,arn9xVX,4,C
betadoctor,So are her triceps,,arn9xVX,4,C
floppy_hammer,"@buper_suu it’s from sitting on the fucking couch all day, the fat just frowns onto where there’s room",,arn9xVX,4,C
flyerzphan,"@pooklapanim I miss movies like this,  and airplane and naked gun.   What a great Era of movies Mel Brooks and the Zucker Brothers made....",,arn9xVX,4,C
novegague,,https://img-comment-fun.9cache.com/media/am5ONV2/aXa7qEd5_700w_0.jpg,arn9xVX,5,P
seniordickhead,"@novegague while I wouldn't say no to the chick in the video, this is way too much and I would not",,arn9xVX,5,C
mundmoriginal,"@novegague You should be legally obligated, to report on every health issue that person in the article has in the next 10 years. They are advertising this is healthy, which is a medical statement, which could lead to others being lazy fat fucks, too.",,arn9xVX,5,C
chopper1337,"@novegague ""She's using her training"" - what kind of training? Eating 100 Big Macs a day?",,arn9xVX,5,C
chippiechop,@novegague the fuck happen to her,,arn9xVX,5,C
kookmodern,Average obese age is 39.,,arn9xVX,5,C
that_one_duude,@novegague why's its ass in front,,arn9xVX,5,C
cocainecola,@novegague She needs to hold on for support at all times,,arn9xVX,5,C
gubbon,"@novegague Seriously, how can one get that fat? It's still bonkers to me",,arn9xVX,5,C
tempvar,@novegague,https://img-comment-fun.9cache.com/media/a2mjoK1/abAVq37N_700w_0.jpg,arn9xVX,5,C
barrychunks,@novegague how can someone that big give advice about health and fitness,,arn9xVX,5,C
frstthsnwmn,"Certified health coach with degree... Hahahahahahahahaha!
Online certified for sure, that fat bitch never ever seriously trained xD",,arn9xVX,5,C
giorgio05,@novegague This MUST be satire.,,arn9xVX,5,C
locksey89,"It’s ok to have lumps, bumps, scars and to look something other than ‘perfect’.
But this isn’t that.",,arn9xVX,5,C
nej35769,@novegague do you know where she graduated? The only why I see her passing with that degree would be the no child left behind law/act. But she's too big for that. Must have been an unheard of one about no whales left behind.,,arn9xVX,5,C
jcees,"@frstthsnwmn She threatened to eat the guy, so he just gave her the certificate...",,arn9xVX,5,C
jdackers,She needs to go and see Dr. Now.,,arn9xVX,5,C
cookie_doge,@novegague,https://img-comment-fun.9cache.com/media/a53pNq/aomxbVAY_700w_0.jpg,arn9xVX,5,C
stitepo,"@novegague That's the most ""what-the-fuckable"" shit I've seen all week",,arn9xVX,5,C
michaelz89,@barrychunks i would prefer it from her than from some skinny supermodel... Because she knows Our struggle,,arn9xVX,5,C
asusmees1,@novegague Step 1 of body positivity) always take the elevator to not die of a heart attack,,arn9xVX,5,C
chewbacca306,@novegague disgusting,,arn9xVX,5,C
mario123456789,@novegague I need surfboard for her. Slap her fat and swim on the waves.,,arn9xVX,5,C
cdsnutz69,,https://img-comment-fun.9cache.com/media/aqGLvyZ/a9A1XLKA_700w_0.jpg,arn9xVX,5,C
stinkybear69,@giorgio05 right? I refuse to believe that it is real,,arn9xVX,5,C
kv85,Yo what the fuck? Leg day coach?,https://img-comment-fun.9cache.com/media/awoqDQB/adRPqXwr_700w_0.jpg,arn9xVX,5,C
korpisoturi,"@novegague I think there is a typo in that name, should be SuperFat",,arn9xVX,5,C
zenrox,I say if you cant run 5 minutes without stopping you shoild start taking care of ur body,,arn9xVX,5,C
deletu_disu,@chopper1337 she is built like purple telletubie how tf can someone like that be fitness coach ?,,arn9xVX,5,C
34u5gy645gyu6,"@novegague let's analyze this text a bit:

- ""MEET JAI!"" - HARD PASS
- ""She is a global leader"" - that's not true
- ""in the size inclusive health"" - there is no such thing
- ""and fitness industry"" - no she's not
- ""and body positive health"" - she's delusional
- ""and wellness educator."" - no she's not
- ""She's using her training"" - this person does not do any training whatsoever
- ""as a certified health coach"" - that is 100% a lie
- ""and her degree in health administration"" - also a lie
- ""to help women embrace body pos… "" - body positivity is not about being fat, if you're positive about that then you're delusional and/or an idiot",,arn9xVX,5,C
jaimy44,@novegague,https://img-comment-fun.9cache.com/media/a3LqwnQ/a9A1XwQ4_700w_0.jpg,arn9xVX,5,C
polskaplaya050,"Got a cardiac arrest Reading this, but im okay now!",,arn9xVX,5,C
rogskjoldson,"@novegague I really think that fitness companies jumping on this ridiculous ""body positivity"" bandwagon is the most harmful fucking thing.

It's worrying actually. 
Imagine hitting the gym only to see posters glorifying obesity everywhere. What's even the point then?",,arn9xVX,5,C
redirkuless,@novegague at least she won’t be able to “educate” many women for a long time because her fat heart will fail soon,,arn9xVX,5,C
antberg25,Please tell me this is not real,,arn9xVX,5,C
filthy_kid,@novegague,https://img-comment-fun.9cache.com/media/a9KD2pW/aeXVqwPV_700w_0.jpg,arn9xVX,5,C
sakuranomai2006,@novegague pretty sure this one never do fitness at all,,arn9xVX,5,C
inkvaders,@novegague holy shit hahaha,,arn9xVX,5,C
fwfrank9,@chopper1337 she is an expert in what you should not do.,,arn9xVX,5,C
fwfrank9,"@barrychunks simple, do the opposite of what she does.",,arn9xVX,5,C
noomi13,@novegague can we even call these knees?,https://img-comment-fun.9cache.com/media/aB2qjzz/aGX1g9r3_700w_0.jpg,arn9xVX,5,C
luciaicul,@novegague,https://img-comment-fun.9cache.com/media/aGV95dn/aYD4qMJZ_700w_0.jpg,arn9xVX,5,C
meras_opinioes,@seniordickhead that bio,https://img-comment-fun.9cache.com/media/aAdnoZE/apzYqApR_700w_0.jpg,arn9xVX,5,C
jamesjacobo,"@novegague see, we all can make money in this life.",,arn9xVX,5,C
vladimirp00pin,This is repulsive.,,arn9xVX,5,C
retardo123,@novegague wtf,,arn9xVX,5,C
nelocosta1,@novegague Is that real???,https://img-comment-fun.9cache.com/media/aYK3Dq2/aEXzg33A_700w_0.jpg,arn9xVX,5,C
the2ndsalvo,@novegague id stop at that first sentence,,arn9xVX,5,C
iamahelmet,@novegague iam sorry but that is disgusting,,arn9xVX,5,C
apatheticfish,Well if you have to take her down you need that gun rated for Trex kind of prey...,,arn9xVX,5,C
ajeeebgandu,@tempvar *this is wong on so many levers.,,arn9xVX,5,C
lthandre,@novegague definately goblal alright. Round like the earth and just a massive,,arn9xVX,5,C
i_l0ve_ducks,@novegague tf is that?,https://img-comment-fun.9cache.com/media/a1An9Eb/aVB7qWoV_700w_0.jpg,arn9xVX,5,C
barrychunks,"@michaelz89 yea, but the point is she's meant to know how to overcome it.",,arn9xVX,5,C
strybjorn83,@chopper1337 Obesistenics,,arn9xVX,5,C
motivehall,@novegague,https://img-comment-fun.9cache.com/media/aBRqxMz/alalEWAm_700w_0.jpg,arn9xVX,5,C
coon_town,@novegague I didn't even know they made purple M&Ms.,https://img-comment-fun.9cache.com/media/aqGr6qR/aJQdgYPz_700w_0.jpg,arn9xVX,5,C
motivehall,@novegague I see they misspelled superf*t,,arn9xVX,5,C
slanehane,@novegague americans are having a mass psycosis,,arn9xVX,5,C
rakstar19,Her name is just Ja because she ate the rest of the letters?,,arn9xVX,5,C
electroforce,This is insane! Clown world.,,arn9xVX,5,C
whot_the_fork,"@tempvar bruh, i forgot those existed 🤣",,arn9xVX,5,C
roblop66,Repulsive,,arn9xVX,5,C
immaeat_,"Once again people on the internet jumping to conclusions based on a single picture. 

I thought that she must have some kind of illness to be that big despite doing sports. Turns out, she used to be even heavier, sth like 300kg at 1,50m, believe it or not. After some embarrassing incident that included falling and not being able to get up even with the help of two grown men (like a beetle), she decided to make a change and started eating healthier and exercising. According to an article from 2020 she had lost 90 kg at that time. She started publishing photos/videos of her doing exercises for other fat people, who may find more motivation in seeing someone fat doing sports rather than watching skinny athletic models jump around (which morbidly obese people cannot do if they want to keep their knees intact). 

I dunno about the body positivity part though. She is working hard because she was NOT happy with her ludicrous body shape so I call bullshit (or marketing).",,arn9xVX,5,C
bloodsi,"@novegague I mean, she won't be a health coach for that long.",,arn9xVX,5,C
